SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,255,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB, fraction between 0-1, indicating percentage of high quality. Calculated from quality of TA_F_MDS_QC, SW_IN_F_MDS_QC, and VPD_F_MDS_QC, poorest quality prevails. "
CL-SDF,255,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_ERA
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using site level LW_IN_JSB calculated from measured only drivers. Average from half-hourly data"
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [SW_IN] RAD-Pyrrad-SW+LW. [RH] RH-Capac
CL-SDF,256,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_DATE,201408
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, consolidated from LW_IN_JSB and LW_IN_JSB_ERA. Average from half-hourly data"
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [SW_IN] RAD-Pyrrad-SW+LW. [RH] RH-Capac
CL-SDF,257,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
CL-SDF,258,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F_QC
CL-SDF,258,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,258,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,258,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, gapfilled using MDS. Average from half-hourly data"
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDF,259,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDF,260,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS_QC
CL-SDF,260,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,260,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F_MDS. Fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,260,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_ERA
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDF,261,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_DATE,201401
