SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,257,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB, fraction between 0-1, indicating percentage of high quality. Calculated from quality of TA_F_MDS_QC, SW_IN_F_MDS_QC, and VPD_F_MDS_QC, poorest quality prevails. "
AR-CCg,257,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_ERA
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using site level LW_IN_JSB calculated from measured only drivers. Average from half-hourly data"
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_MODEL,[RH] GA_OP-LI-COR LI-7500
AR-CCg,258,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,259,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_ERA
AR-CCg,259,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,259,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using site level LW_IN_JSB calculated from measured only drivers. Average from half-hourly data"
AR-CCg,259,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_ERA
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, downscaled from ERA, linearly regressed using site level LW_IN_JSB calculated from measured only drivers. Average from half-hourly data"
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3
AR-CCg,260,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, consolidated from LW_IN_JSB and LW_IN_JSB_ERA. Average from half-hourly data"
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_MODEL,[RH] GA_OP-LI-COR LI-7500
AR-CCg,261,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,262,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F
AR-CCg,262,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
